category,colour,currency,image,name,offer_price,os_version,page_number,processor,ram,regular_price,rom,url
Laptop,Silver,AED,,"Inspiron 15 5502 Laptop With 15.6-Inch Full HD Display, Core i5-1135G7 Processer/8GB RAM/512GB SSD/2GB Nvidia GeForce MX330 Graphics/Windows 10 Home /International Version English/Arabic Silver",2099.0,Windows 10 Home,13,,8 GB,3959.0,512 GB,https://www.noon.com/uae-en/inspiron-15-5502-laptop-with-15-6-inch-full-hd-display-core-i5-1135g7-processer-8gb-ram-512gb-ssd-2gb-nvidia-geforce-mx330-graphics-windows-10-home-international-version-english-arabic-silver/N50558588A/p/?o=b158dfc4b020030d
Laptop,Silver,AED,,Xps+/I7-1360P/32Gb Ram/2Tb Ssd/Shd Graphics/13.4 Inch Oled/W11P English/Arabic Silver,7900.0,Windows 11 Pro,13,,32 GB,11519.0,2 TB,https://www.noon.com/uae-en/xps-i7-1360p-32gb-ram-2tb-ssd-shd-graphics-13-4-inch-oled-w11p-english-arabic-silver/N70031769V/p/?o=e912f477f31f134b
Laptop,Black,AED,,"240 G10 Business Laptop With 14-InchFHD IPS Display, 13th Gen Intel Core i5-1335U Processor |8GB DDR4 RAM |512GB NVMe SSD |Intel UHD Graphics |Windows 11 Pro English Black",1829.0,Windows 11 Pro,13,,8 GB,2209.0,512 GB,https://www.noon.com/uae-en/240-g10-business-laptop-with-14-inchfhd-ips-display-13th-gen-intel-core-i5-1335u-processor-8gb-ddr4-ram-512gb-nvme-ssd-intel-uhd-graphics-windows-11-pro-english-black/N70053195V/p/?o=b56dc46efca3e1bc
Laptop,Black,AED,,"Vostro 3400 Laptop With 14-Inch Full HD Display, 11th Gen Core i5 1135G7 Processor/16GB RAM/512GB SSD/Intel Iris Xe Graphics/Windows 10 Home /International Version With Bag English Black",1599.0,Windows 10 Home,13,,16 GB,3179.0,512 GB,https://www.noon.com/uae-en/vostro-3400-laptop-with-14-inch-full-hd-display-11th-gen-core-i5-1135g7-processor-16gb-ram-512gb-ssd-intel-iris-xe-graphics-windows-10-home-international-version-with-bag-english-black/N51375942A/p/?o=e730131e7447a7fe
Laptop,Black,AED,https://f.nooncdn.com/s/app/com/noon/icons/notify-gray.svg,"ThinkPad E14 Laptop With 14-Inch Display, Core i5-1235U Processor/24GB RAM/1TB SSD/Integrated Intel Iris Xe Graphics/Windows 11 English/Arabic Black",2499.0,Windows 11,15,,24 GB,4879.0,1 TB,https://www.noon.com/uae-en/thinkpad-e14-laptop-with-14-inch-display-core-i5-1235u-processor-24gb-ram-1tb-ssd-integrated-intel-iris-xe-graphics-windows-11-english-arabic-black/N53356461A/p/?o=aa0a65a23d20569d
Laptop,Silver,AED,,"240 G9 Laptop With 14-Inch FHD Display, Core i5-1235U Processor/16GB RAM/1TB SSD/Intel Iris Xe Graphics/Windows 11 Free Laptop Bag + Wireless Mouse + Bluetooth Headphone English/Arabic Silver",,Windows 11,15,,16 GB,1940.0,1 TB,https://www.noon.com/uae-en/240-g9-laptop-with-14-inch-fhd-display-core-i5-1235u-processor-16gb-ram-1tb-ssd-intel-iris-xe-graphics-windows-11-free-laptop-bag-wireless-mouse-bluetooth-headphone-english-arabic-silver/N70001918V/p/?o=ec1c56fcb89eef2b
Laptop,Blue,AED,,"Newest Sleek & Light Weight Pavilion Laptop With 15.6-Inch Display, Core i7- Processor/16 GB RAM/12 GB SSD/Intel Iris XE Graphics/Windows 11 English Blue",,Windows 11,15,,16 GB,2860.0,512 GB,https://www.noon.com/uae-en/newest-sleek-light-weight-pavilion-laptop-with-15-6-inch-display-core-i7-processor-16-gb-ram-12-gb-ssd-intel-iris-xe-graphics-windows-11-english-blue/N53360812A/p/?o=f8c4b2ab2e2d707c
Laptop,Black,AED,,"ThinkPad T14 Gen 3 Laptop With 14-Inch Display, Core i5-1235U Processor/16GB RAM/1TB SSD/Integrated Graphics/Windows 10 Pro English Black",3099.0,Windows 10 Pro,15,,16 GB,5039.0,1 TB,https://www.noon.com/uae-en/thinkpad-t14-gen-3-laptop-with-14-inch-display-core-i5-1235u-processor-16gb-ram-1tb-ssd-integrated-graphics-windows-10-pro-english-black/N53429790A/p/?o=ae966645f94e615d
Laptop,Black,AED,,"Inspiron 3511 Business Laptop With 15.6-Inch FHD Display, Core i7-1165G7 Processer/32GB RAM/1TB SSD/Intel Iris Plus Graphics/Windows 10 Pro English Black",2799.0,Windows 10 Pro,15,,32 GB,4199.0,1 TB,https://www.noon.com/uae-en/inspiron-3511-business-laptop-with-15-6-inch-fhd-display-core-i7-1165g7-processer-32gb-ram-1tb-ssd-intel-iris-plus-graphics-windows-10-pro-english-black/N53335818A/p/?o=b7ae82337d2a144b
Laptop,Silver,AED,,"EliteBook 840 G9 Laptop With 14-Inch FHD Display, Core i7-1255U Processor/16GB RAM/1TB SSD/Intel Iris Xe Graphics/Windows 11 Pro English/Arabic Silver",4149.45,Windows 11 Pro,15,,16 GB,6119.0,1 GB,https://www.noon.com/uae-en/elitebook-840-g9-laptop-with-14-inch-fhd-display-core-i7-1255u-processor-16gb-ram-1tb-ssd-intel-iris-xe-graphics-windows-11-pro-english-arabic-silver/N53375702A/p/?o=bfb6f2c7a16fde5d
Laptop,Grey,AED,,"Business Laptop Latitude 5520, 15.6"" FHD IPS Anti-Glare Display, Intel Core i5-1135G7, 16GB RAM, 512GB SSD, Webcam, Backlit Keyboard, WiFi 6, Thunderbolt 4, Win 10 Pro English Grey",1799.0,Windows 10 Pro,15,,16 GB,2719.0,512 GB,https://www.noon.com/uae-en/business-laptop-latitude-5520-15-6-fhd-ips-anti-glare-display-intel-core-i5-1135g7-16gb-ram-512gb-ssd-webcam-backlit-keyboard-wifi-6-thunderbolt-4-win-10-pro-english-grey/N53435855A/p/?o=c51a72ac0f48a80e
Laptop,Storm Grey,AED,,"IdeaPad Flex 5 14ALC7 2-in-1 Convertible Laptop With 14-Inch Display,  AMD Ryzen 7-5700U Processor/16GB RAM/512GB SSD/AMD Radeon Graphics/Windows 11 Home English/Arabic Storm Grey",,Windows 11 Home,17,,16 GB,2299.0,512 GB,https://www.noon.com/uae-en/ideapad-flex-5-14alc7-2-in-1-convertible-laptop-with-14-inch-display-amd-ryzen-7-5700u-processor-16gb-ram-512gb-ssd-amd-radeon-graphics-windows-11-home-english-arabic-storm-grey/N70109612V/p/?o=efa74eb8284ad64b
Laptop,Platinum,AED,,"Surface Laptop 6 With 13-Inch PixelSense Display,Core Ultra 7 Processor/64GB RAM/1TB SSD/Windows 11 Pro/ZKG-00039 English/Arabic Platinum",,Windows 11 Pro,17,,64 GB,11699.0,1 TB,https://www.noon.com/uae-en/surface-laptop-6-with-13-inch-pixelsense-display-core-ultra-7-processor-64gb-ram-1tb-ssd-windows-11-pro-zkg-00039-english-arabic-platinum/N70108578V/p/?o=ff22c6f33473921e
Laptop,Natural Silver,AED,,"14-dq4035cl Laptop With 14-Inch Display, Core i5-1155G7 Processer/12GB RAM/256GB SSD/Intel UHD Graphics/Windows 11 Home English Natural Silver",1449.95,Windows 11 Home,17,,12 GB,2039.0,256 GB,https://www.noon.com/uae-en/14-dq4035cl-laptop-with-14-inch-display-core-i5-1155g7-processer-12gb-ram-256gb-ssd-intel-uhd-graphics-windows-11-home-english-natural-silver/N53369070A/p/?o=bd70954fb247fc9d
Laptop,Grey,AED,,"Vector 16 HX Gaming Laptop With 16-Inch Display,Core i9-14900HX Processor/32GB RAM/1TB SSD/12GB Nvidia GeForce RTX 4080 Graphics/Windows 11 English/Arabic Grey",10599.0,Windows 11,17,,32 GB,12999.0,1 TB,https://www.noon.com/uae-en/vector-16-hx-gaming-laptop-with-16-inch-display-core-i9-14900hx-processor-32gb-ram-1tb-ssd-12gb-nvidia-geforce-rtx-4080-graphics-windows-11-english-arabic-grey/N70108275V/p/?o=ca36265071d74cdd
Laptop,Arctic Grey,AED,https://f.nooncdn.com/s/app/com/noon/icons/notify-gray.svg,"IdeaPad 3 15ITL6 Laptop With 15.6-Inch FHD Display, Core i5-1155G7 Processor / 8GB RAM / 256GB SSD / Intel Iris Xe Graphics Functions as UHD Graphics / Windows 11 Home / English/Arabic Arctic Grey",1533.0,Windows 11 Home,17,,8 GB,2099.0,256 GB,https://www.noon.com/uae-en/ideapad-3-15itl6-laptop-with-15-6-inch-fhd-display-core-i5-1155g7-processor-8gb-ram-256gb-ssd-intel-iris-xe-graphics-functions-as-uhd-graphics-windows-11-home-english-arabic-arctic-grey/N53376239A/p/?o=ab75b00ed5f7735a
Laptop,Black,AED,,"ThinkPad E15 Gen 4 Laptop With 15.6-Inch Display, Core i5-1235u Processor/16GB RAM/1TB SSD/Intel Iris XE Graphics/Windows 11 Pro + Pro HT Bluetooth Headset English Black",2799.0,Windows 11 Pro,17,,16 GB,3359.0,1 TB,https://www.noon.com/uae-en/thinkpad-e15-gen-4-laptop-with-15-6-inch-display-core-i5-1235u-processor-16gb-ram-1tb-ssd-intel-iris-xe-graphics-windows-11-pro-pro-ht-bluetooth-headset-english-black/N53391963A/p/?o=e6352c297835146f
Laptop,Natural Silver,AED,,"15-EG3053CL Laptop With 15.6-Inch Display, Intel Core i5-1335U Processor/16GB RAM/1TB SSD/Intel Iris XE Graphics/Windows 11 English/Arabic Natural Silver",,Windows 11,17,,16 GB,2101.6,1 TB,https://www.noon.com/uae-en/15-eg3053cl-laptop-with-15-6-inch-display-intel-core-i5-1335u-processor-16gb-ram-1tb-ssd-intel-iris-xe-graphics-windows-11-english-arabic-natural-silver/N70109630V/p/?o=bd643631d53ca25e
Laptop,Space Grey,AED,https://f.nooncdn.com/s/app/com/noon/icons/notify-gray.svg,MacBook Pro MPHE3 14-Inch Liquid Retina XDR Display Apple M2 Pro Chip With 10-Core CPU And 16-Core GPU/16GB RAM/512GB SSD/English Keyboard Space Grey,6735.0,OS X,19,,16 GB,8499.0,512 GB,https://www.noon.com/uae-en/macbook-pro-mphe3-14-inch-liquid-retina-xdr-display-apple-m2-pro-chip-with-10-core-cpu-and-16-core-gpu-16gb-ram-512gb-ssd-english-keyboard-space-grey/N53378692A/p/?o=c3efbd369063fade
Laptop,Black,AED,https://f.nooncdn.com/p/v1683288369/N53404130A_1.jpg?format=jpg&width=240,"TUF Dash F15 FX517ZC Gaming Laptop With 15.6-Inch FHD Display, Core i7-12650H Processor/16GB RAM/1TB SSD/4GB NVIDIA GeForce RTX3050 Graphics Card/Windows 11 Home English Black",,Windows 11,19,,16 GB,4799.0,1 TB,https://www.noon.com/uae-en/tuf-dash-f15-fx517zc-gaming-laptop-with-15-6-inch-fhd-display-core-i7-12650h-processor-16gb-ram-1tb-ssd-4gb-nvidia-geforce-rtx3050-graphics-card-windows-11-home-english-black/N53404130A/p/?o=a12e6d2151ba6aec
Laptop,Black,AED,,"Renewed - Latitude 7470 Laptop With 14-Inch Display,Intel Core i5 Processor/6th Gen/8GB RAM/256GB SSD/Intel HD Graphics 520 English/Arabic Black",447.0,Windows 10,19,,8 GB,829.0,256 GB,https://www.noon.com/uae-en/renewed-latitude-7470-laptop-with-14-inch-display-intel-core-i5-processor-6th-gen-8gb-ram-256gb-ssd-intel-hd-graphics-520-english-arabic-black/N53397504A/p/?o=b77cdc3f79f2c52b
Laptop,Silver,AED,,"15-ef2126wm Laptop With 15.6-Inch Display, AMD Ryzen 5 5500u Processer/8GB RAM/256GB SSD/Intel UHD Graphics Windows 11 + Business Headset v2 English Silver",1695.5,Windows 11,19,,8 GB,2759.0,256 GB,https://www.noon.com/uae-en/15-ef2126wm-laptop-with-15-6-inch-display-amd-ryzen-5-5500u-processer-8gb-ram-256gb-ssd-intel-uhd-graphics-windows-11-business-headset-v2-english-silver/N53343874A/p/?o=a67a32406d5e4dea
Laptop,Black,AED,,"15-dw1001wm Laptop With 15.6-Inch Full HD Display, Celeron N4020 Processer/4GB RAM/128GB SSD/Intel UHD Graphics 600/Windows 10 /International Version English Black",946.05,Windows 10,19,,4 GB,1530.0,128 GB,https://www.noon.com/uae-en/15-dw1001wm-laptop-with-15-6-inch-full-hd-display-celeron-n4020-processer-4gb-ram-128gb-ssd-intel-uhd-graphics-600-windows-10-international-version-english-black/N50674511A/p/?o=af0c4af3d18b593c
Laptop,silver,AED,,"IdeaPad 330 Laptop With 15.6-Inch Display, Core i5 Processor/4GB RAM/1TB HDD Intel Integrated Graphics silver",1600.0,Windows 10,19,,4 GB,2849.0,1 TB,https://www.noon.com/uae-en/ideapad-330-laptop-with-15-6-inch-display-core-i5-processor-4gb-ram-1tb-hdd-intel-integrated-graphics-silver/N22827328A/p/?o=e3d0ebda8faf713a
Laptop,Silver,AED,,"Latitude 5420 Laptop With 14-Inch HD Display, Core i5-1135G7 Processor/4GB DDR4 RAM/256GB SSD/Intel Iris Xe Graphics Arabic Silver",1699.0,,19,,4 GB,2399.0,256 GB,https://www.noon.com/uae-en/latitude-5420-laptop-with-14-inch-hd-display-core-i5-1135g7-processor-4gb-ddr4-ram-256gb-ssd-intel-iris-xe-graphics-arabic-silver/N53329639A/p/?o=f4b62cdb573a116c
Laptop,Space Black,AED,https://f.nooncdn.com/p/pnsku/N70020770V/45/_/1710144324/3e45f6fc-3b4b-4ede-b7ad-39f149c28e5a.jpg?format=jpg&width=240,"2023 Newest MacBook Pro MRW23 Laptop M3 Pro chip with 12‑core CPU, 18‑core GPU: 16.2-inch Liquid Retina XDR Display, 36GB Unified Memory, 512GB SSD Storage And Works with iPhone/iPad English/Arabic Space Black",11111.0,macOS Monterey,21,,36 GB,13299.0,512 GB,https://www.noon.com/uae-en/2023-newest-macbook-pro-mrw23-laptop-m3-pro-chip-with-12-core-cpu-18-core-gpu-16-2-inch-liquid-retina-xdr-display-36gb-unified-memory-512gb-ssd-storage-and-works-with-iphone-ipad-english-arabic-space-black/N70020768V/p/?o=d40588c28dce2b5c
Laptop,Black,AED,,ThinkPad X1 Carbon Gen 12 21KC0005US Intel Core Ultra 7 155H 14 Inch 2.8K OLED Touch 32GB RAM 1TB SSD Win 11 English Black,,Windows 11 Home,21,,32 GB,10399.0,1 TB,https://www.noon.com/uae-en/thinkpad-x1-carbon-gen-12-21kc0005us-intel-core-ultra-7-155h-14-inch-2-8k-oled-touch-32gb-ram-1tb-ssd-win-11-english-black/N70098413V/p/?o=e9772608c2e6afda
Laptop,,AED,,"Alienware x14 R2 14 Inch Gaming Laptop, Intel Core i7 13th Gen 13620H, 16GB RAM, 1TB SSD, NVIDIA GeForce RTX 4060 8GB, Lunar Silver",12999.0,Windows 11 Pro,21,,16 GB,15999.0,1 TB,https://www.noon.com/uae-en/alienware-x14-r2-14-inch-gaming-laptop-intel-core-i7-13th-gen-13620h-16gb-ram-1tb-ssd-nvidia-geforce-rtx-4060-8gb-lunar-silver/ZBFA34646DBE6179002F0Z/p/?o=zbfa34646dbe6179002f0z-1
Laptop,Silver,AED,,"EliteBook 840 G7 With 14-Inch Display, Core i5 Processor/8GB RAM/256GB SSD/Intel UHD Graphics Silver",1750.0,Windows 10 Pro,21,,8 GB,5398.0,256 GB,https://www.noon.com/uae-en/elitebook-840-g7-with-14-inch-display-core-i5-processor-8gb-ram-256gb-ssd-intel-uhd-graphics-silver/N41013972A/p/?o=bb93ba40f48efb8c
Laptop,Slate Grey,AED,,"Vivobook 14 X415M Laptop With 14-Inch HD Display, Celeron N4020 Processor/8GB DDR4 RAM/512GB SSD/Intel HD Graphics/Windows-11 English Slate Grey",949.0,Windows 11,21,,8 GB,1049.0,512 GB,https://www.noon.com/uae-en/vivobook-14-x415m-laptop-with-14-inch-hd-display-celeron-n4020-processor-8gb-ddr4-ram-512gb-ssd-intel-hd-graphics-windows-11-english-slate-grey/N53418778A/p/?o=f68bf910514c0d6c
Laptop,Space Grey,AED,https://f.nooncdn.com/s/app/com/noon/icons/notify-gray.svg,MacBook Pro MPHF3 14-Inch Liquid Retina XDR Display Apple M2 Pro Chip With 12-Core CPU And 19-Core GPU/16GB RAM/1TB SSD/ Space Grey,,OS X,21,,16 GB,10999.0,1 TB,https://www.noon.com/uae-en/macbook-pro-mphf3-14-inch-liquid-retina-xdr-display-apple-m2-pro-chip-with-12-core-cpu-and-19-core-gpu-16gb-ram-1tb-ssd-space-grey/N53378711A/p/?o=f74ea27447469ced
Laptop,Grey,AED,,500e Yoga Chromebook Gen 4 2-in-1 Convertible (2024) Laptop – Intel N100 / 12.2inch WUXGA / 64GB eMMC / 8GB RAM / Shared Intel UHD Graphics / ChromeOS / Keyboard Middle East Version [82W4000NEV] English/Arabic Grey,2000.0,Chrome OS,21,,8 GB,2250.0,64 GB,https://www.noon.com/uae-en/500e-yoga-chromebook-gen-4-2-in-1-convertible-2024-laptop-intel-n100-12-2inch-wuxga-64gb-emmc-8gb-ram-shared-intel-uhd-graphics-chromeos-keyboard-middle-east-version-82w4000nev-english-arabic-grey/N70103979V/p/?o=cb9e85c83d34806b
Laptop,Black,AED,,"G5 15 5590 Gaming Laptop With 15.6-Inch Display, Core i7 Processor/16GB RAM/256GB SSD+1TB HDD (Hybrid Drive)/NVIDIA GeForce RTX 2060 6GB Graphics Card Black",5699.0,Windows 10,23,,16 GB,6480.0,1 TB,https://www.noon.com/uae-en/g5-15-5590-gaming-laptop-with-15-6-inch-display-core-i7-processor-16gb-ram-256gb-ssd-1tb-hdd-hybrid-drive-nvidia-geforce-rtx-2060-6gb-graphics-card-black/N31753807A/p/?o=d5ddd35fafade23d
Laptop,Platinum Silver,AED,,"XPS 7390  Convertible-2-In-1 Laptop With 13.3-Inch Touch Screen Display, Corei5 Processer/8GB RAM/512GB SSD/Intel UHD Graphics/International Version Platinum Silver",4700.0,Windows 10,23,,8 GB,5760.0,512 GB,https://www.noon.com/uae-en/xps-7390-convertible-2-in-1-laptop-with-13-3-inch-touch-screen-display-corei5-processer-8gb-ram-512gb-ssd-intel-uhd-graphics-international-version-platinum-silver/N39533537A/p/?o=d0600bea205011aa
Laptop,Platinum,AED,,"Surface Laptop 4, Touchscreen Laptop With 13.5-Inch PixelSense Display,Intel Core i5-1135G7 Processor/8GB RAM/512GB SSD/Intel Iris Xe Graphics/Win10 English Platinum",2999.0,Windows 10,23,,8 GB,3719.0,512 GB,https://www.noon.com/uae-en/surface-laptop-4-touchscreen-laptop-with-13-5-inch-pixelsense-display-intel-core-i5-1135g7-processor-8gb-ram-512gb-ssd-intel-iris-xe-graphics-win10-english-platinum/N70022103V/p/?o=f139b146dc1a5e3c
Laptop,Villi Black,AED,,"P16s G2| Intel Core i7-1360P (12C (4P + 8E)/ 16T, P-Core Up To 5.0GHz, E-Core Up To 3.7GHz, 18Mb),16Gb LPDDR5 Ram, 512Gb Ssd M.2 2280 PCIe 4.0x4 Performance NVMe Opal 2.0, Nvidia RT English/Arabic Villi Black",,Windows 11 Pro,23,,16 GB,6915.0,512 GB,https://www.noon.com/uae-en/p16s-g2-intel-core-i7-1360p-12c-4p-8e-16t-p-core-up-to-5-0ghz-e-core-up-to-3-7ghz-18mb-16gb-lpddr5-ram-512gb-ssd-m-2-2280-pcie-4-0x4-performance-nvme-opal-2-0-nvidia-rt-english-arabic-villi-black/N70030796V/p/?o=d8bc6e6d5eae80ad
Laptop,Platinum Silver,AED,,"XPS 9310 Laptop with 13.4-Inch Display, Core i7 1165G7 Processor/32GB RAM/512GB SSD/Integrated Graphics/Windows 10 Pro English Platinum Silver",8000.0,Windows 10 Pro,23,,32 GB,9599.0,512 GB,https://www.noon.com/uae-en/xps-9310-laptop-with-13-4-inch-display-core-i7-1165g7-processor-32gb-ram-512gb-ssd-integrated-graphics-windows-10-pro-english-platinum-silver/N53398887A/p/?o=c820e5f91c60032b
Laptop,Black,AED,,"Latitude 7000 7300 Laptop With 13.3-Inch Full HD Display, Core i5 Processor/8GB RAM/256GB SSD/Intel UHD  Graphics/Windows 10 /International Version English Black",3000.0,Windows 10,23,,8 GB,6992.0,256 GB,https://www.noon.com/uae-en/latitude-7000-7300-laptop-with-13-3-inch-full-hd-display-core-i5-processor-8gb-ram-256gb-ssd-intel-uhd-graphics-windows-10-international-version-english-black/N39148187A/p/?o=e12b21492ebfb82c
Laptop,Platinum Silver,AED,,"Inspiron 5593 Laptop With 15.6-Inch Full HD Display, Core i7 Processor/8GB RAM/512GB SSD/4GB NVIDIA MX230 GDDR5 Graphic Card/Windows 10 /International Version English Platinum Silver",,Windows 10,23,,8 GB,4599.0,512 GB,https://www.noon.com/uae-en/inspiron-5593-laptop-with-15-6-inch-full-hd-display-core-i7-processor-8gb-ram-512gb-ssd-4gb-nvidia-mx230-gddr5-graphic-card-windows-10-international-version-english-platinum-silver/N37975813A/p/?o=e4021d3061e224bb
Laptop,Titan Grey,AED,,"Renewed - Latitude 9420 2-in-1 Convertible With 14-Inch Touch Screen Display,IntelCore i7-1185G7/10-Core/1185G7/16GB RAM/512GB SSD/Windows 10 Pro English/Arabic Titan Grey",1799.0,Windows 10 Pro,25,,16 GB,2199.0,512 GB,https://www.noon.com/uae-en/renewed-latitude-9420-2-in-1-convertible-with-14-inch-touch-screen-display-intelcore-i7-1185g7-10-core-1185g7-16gb-ram-512gb-ssd-windows-10-pro-english-arabic-titan-grey/N70100692V/p/?o=cf7954581462dcab
Laptop,Black,AED,https://f.nooncdn.com/s/app/com/noon/icons/notify-gray.svg,"Renewed - Thinkpad T460S Laptop With 14-Inch Display,Intel Core i5 Processor/6th GEN/8GB RAM/256GB SSD/Intel HD 520 Integrated Graphics English Black",413.0,Windows 10 Pro,25,,8 GB,1650.0,256 GB,https://www.noon.com/uae-en/renewed-thinkpad-t460s-laptop-with-14-inch-display-intel-core-i5-processor-6th-gen-8gb-ram-256gb-ssd-intel-hd-520-integrated-graphics-english-black/N45044252A/p/?o=bb9ca3d9dd0c9d8f
Laptop,,AED,,"Renewed - ThinkPad X280 Laptop With 12.5-Inch HD Display,Core i5/8th Generation/8GB RAM/256GB SSD/Intel HD Graphics English",549.0,Windows 10,25,,8 GB,779.0,256 GB,https://www.noon.com/uae-en/renewed-thinkpad-x280-laptop-with-12-5-inch-hd-display-core-i5-8th-generation-8gb-ram-256gb-ssd-intel-hd-graphics-english/N53414230A/p/?o=b85efb023f9defab
Laptop,Silver,AED,,"Renewed - Elitebook 840 G3 Laptop With 14-Inch Display,Intel Core i7 Processor/6th Gen/16GB RAM/256GB SSD/64MB Intel HD Graphics 520 English Silver",603.8,Windows 10 Pro,25,,16 GB,1679.0,256 GB,https://www.noon.com/uae-en/renewed-elitebook-840-g3-laptop-with-14-inch-display-intel-core-i7-processor-6th-gen-16gb-ram-256gb-ssd-64mb-intel-hd-graphics-520-english-silver/N70064153V/p/?o=f1625ca9205e211e
Laptop,Silver,AED,,"Renewed - Macbook Pro A1278 (2012) Laptop With 13.3-Inch Display,Intel Core i5 Processor/4th Gen/4GB RAM/500GB HDD/1.5GB Integrated Graphics English Silver",383.55,OS X,25,,4 GB,599.0,500 GB,https://www.noon.com/uae-en/renewed-macbook-pro-a1278-2012-laptop-with-13-3-inch-display-intel-core-i5-processor-4th-gen-4gb-ram-500gb-hdd-1-5gb-integrated-graphics-english-silver/N51630020A/p/?o=a481f0100898347d
Laptop,Silver,AED,,"Renewed - Surface Pro 7 1866 2in1 Laptop With 12.3 inch Display,Intel Core i5/10th Gen/8GB RAM/256GB SSD,Intel Iris Graphics/Windows 10 Pro English Silver",1449.0,Windows 10 Pro,25,,8 GB,1919.0,256 GB,https://www.noon.com/uae-en/renewed-surface-pro-7-1866-2in1-laptop-with-12-3-inch-display-intel-core-i5-10th-gen-8gb-ram-256gb-ssd-intel-iris-graphics-windows-10-pro-english-silver/N53384244A/p/?o=f003525afa0ab23e
Laptop,Black,AED,,"Renewed - ThinkPad L470 Laptop With 14 inch Display,Intel Core i3 Processor/6th Gen/8GB RAM/256GB SSD/Windows 10 Pro English Black",369.0,Windows 10 Pro,25,,8 GB,999.0,256 GB,https://www.noon.com/uae-en/renewed-thinkpad-l470-laptop-with-14-inch-display-intel-core-i3-processor-6th-gen-8gb-ram-256gb-ssd-windows-10-pro-english-black/N53410841A/p/?o=fe28bbdab9d1b15d
Laptop,Space Grey,AED,,"Renewed - MacBook Pro 2019 Laptop With 16-Inch Display,Core i9 Processor/32GB RAM/Octa Core/1TB SSD/8GB Amd Radeon Pro Graphics/macOS English Space Grey",3999.0,macOS High Sierra,27,,32 GB,4300.0,1 TB,https://www.noon.com/uae-en/renewed-macbook-pro-2019-laptop-with-16-inch-display-core-i9-processor-32gb-ram-octa-core-1tb-ssd-8gb-amd-radeon-pro-graphics-macos-english-space-grey/N70057035V/p/?o=a86baa97bd636a1e
Laptop,Black,AED,,"V15 G2 IJL Laptop With 15.6-Inch Display,  Celeron N4500 Processor/8GB RAM/256GB SSD/Intel UHD Graphics/DOS(Without Windows) English/Arabic Black",899.0,Free DOS,27,,8 GB,1099.0,256 GB,https://www.noon.com/uae-en/v15-g2-ijl-laptop-with-15-6-inch-display-celeron-n4500-processor-8gb-ram-256gb-ssd-intel-uhd-graphics-dos-without-windows-english-arabic-black/N70096503V/p/?o=cfc8c1824288ad9c
Laptop,Black,AED,,"Renewed - ThinkPad X1 Yoga G2 2in1 Convertible Laptop With 14inch Display,Intel Core i5 Processor/8GB RAM/256GB SSD/Intel HD Graphics/Windows 10 Pro English Black",770.0,Windows 10 Pro,27,,8 GB,959.0,256 GB,https://www.noon.com/uae-en/renewed-thinkpad-x1-yoga-g2-2in1-convertible-laptop-with-14inch-display-intel-core-i5-processor-8gb-ram-256gb-ssd-intel-hd-graphics-windows-10-pro-english-black/N53384233A/p/?o=cd8cba7d799e4dfb
